Mode,Time,MonsterMaxHp,PlayerSpeed,NumberOfColor,ObstacleAppearance,TargetDistance,AdaptiveToggle,ThresholdPoint
1,300,300,7,3,20,6,true,80
GtecTime,UnityTime,GameEvent,MoveLeft,MoveRight,ButtonDown,ButtonUp,PlayerPosition,GetTarget,TargetPosition,Attackable,Attack,MonsterColorId,TargetColorId,AvoidObstacle,ObstaclePosition,MonsterColorChange,GetScore,MonsterId,MonsterHpPercent,CDTAccuracy,CDTLevel,TimeWindow,TTTAccuracy,TTTLevel,Speed,Score
0,17-01-58.396,MoveLeftKeyUp,1,0,0,1,1.349844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,17-01-58.528,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,25
0,17-01-59.131,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,73.33334,0,0,0,0,0,0,35
0,17-01-59.291,MoveRightKeyDown,0,1,1,0,-7.255463E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,17-01-59.557,MoveRightKeyUp,0,1,0,1,2.44472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,17-01-59.581,GetTarget,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,35
0,17-02-00.145,ResponseToRightColor,0,0,0,0,0,0,0,1,1,3,1,0,0,0,10,1,66.66666,0,0,0,0,0,0,45
0,17-02-00.475,MoveLeftKeyDown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.653,MoveLeftKeyUp,1,0,0,1,1.400889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.909,AvoidObstacle,0,0,0,0,-6.543367E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.928,AvoidObstacle,0,0,0,0,4.582302E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.949,AvoidObstacle,0,0,0,0,-3.34389E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.977,AvoidObstacle,0,0,0,0,4.58202E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-00.998,AvoidObstacle,0,0,0,0,-4.046422E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.026,AvoidObstacle,0,0,0,0,5.360331E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.059,AvoidObstacle,0,0,0,0,-9.633221E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.081,AvoidObstacle,0,0,0,0,9.06181E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.104,MonsterChangeColor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45
0,17-02-01.109,AvoidObstacle,0,0,0,0,-8.828611E-06,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.132,AvoidObstacle,0,0,0,0,1.245617E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.155,AvoidObstacle,0,0,0,0,-1.155779E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.178,AvoidObstacle,0,0,0,0,1.186705E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.205,AvoidObstacle,0,0,0,0,-1.556354E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.233,AvoidObstacle,0,0,0,0,2.156671E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.257,AvoidObstacle,0,0,0,0,-2.128826E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.280,AvoidObstacle,0,0,0,0,2.135462E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.304,AvoidObstacle,0,0,0,0,-2.16553E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.326,AvoidObstacle,0,0,0,0,2.138313E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.349,AvoidObstacle,0,0,0,0,-2.003722E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.376,AvoidObstacle,0,0,0,0,2.634529E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.402,AvoidObstacle,0,0,0,0,-3.294517E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.425,AvoidObstacle,0,0,0,0,3.097316E-05,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.912,AvoidObstacle,0,0,0,0,-5.492706E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.934,AvoidObstacle,0,0,0,0,5.025843E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.955,AvoidObstacle,0,0,0,0,-4.271566E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.978,AvoidObstacle,0,0,0,0,3.86024E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-01.999,AvoidObstacle,0,0,0,0,-3.237121E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.021,AvoidObstacle,0,0,0,0,2.81539E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.043,AvoidObstacle,0,0,0,0,-2.321185E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.063,AvoidObstacle,0,0,0,0,1.873303E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.085,AvoidObstacle,0,0,0,0,-1.571509E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.107,AvoidObstacle,0,0,0,0,1.376943E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.128,AvoidObstacle,0,0,0,0,-1.106169E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.149,AvoidObstacle,0,0,0,0,8.781186E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.174,AvoidObstacle,0,0,0,0,-1.019032E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.198,AvoidObstacle,0,0,0,0,1.09771E-10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.220,AvoidObstacle,0,0,0,0,-9.350828E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.241,AvoidObstacle,0,0,0,0,7.98593E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.262,AvoidObstacle,0,0,0,0,-6.312628E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.283,AvoidObstacle,0,0,0,0,4.780212E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.303,AvoidObstacle,0,0,0,0,-3.74497E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.328,AvoidObstacle,0,0,0,0,4.080852E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.352,AvoidObstacle,0,0,0,0,-4.262171E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.373,AvoidObstacle,0,0,0,0,3.444846E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.395,AvoidObstacle,0,0,0,0,-2.950196E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.415,AvoidObstacle,0,0,0,0,2.244923E-11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.508,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.701,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.829,GetTarget,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.909,AvoidObstacle,0,0,0,0,1.163934E-17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.933,AvoidObstacle,0,0,0,0,-1.187765E-17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,45
0,17-02-02.938,MissTarget,0,0,0,0,-1.187765E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,40
0,17-02-02.966,AvoidObstacle,0,0,0,0,2.270108E-17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,40
0,17-02-02.971,MissTarget,0,0,0,0,2.270108E-17,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,35
0,17-02-02.996,AvoidObstacle,0,0,0,0,-3.533845E-17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,35
0,17-02-03.000,MissTarget,0,0,0,0,-3.533845E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,30
0,17-02-03.004,MissTarget,0,0,0,0,-3.533845E-17,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,25
0,17-02-03.031,AvoidObstacle,0,0,0,0,6.861234E-17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,25
0,17-02-03.035,MissTarget,0,0,0,0,6.861234E-17,-1,6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,20
0,17-02-03.060,AvoidObstacle,0,0,0,0,-1.046595E-16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,20
0,17-02-03.064,MissTarget,0,0,0,0,-1.046595E-16,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,15
0,17-02-03.090,AvoidObstacle,0,0,0,0,1.60795E-16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,15
0,17-02-03.116,AvoidObstacle,0,0,0,0,-2.08661E-16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,15
0,17-02-03.121,MissTarget,0,0,0,0,-2.08661E-16,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,10
0,17-02-03.146,AvoidObstacle,0,0,0,0,3.221834E-16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,10
0,17-02-03.150,MissTarget,0,0,0,0,3.221834E-16,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,5
0,17-02-03.154,MissTarget,0,0,0,0,3.221834E-16,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0
0,17-02-03.300,AvoidObstacle,0,0,0,0,-2.439389E-15,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
0,17-02-03.303,MissTarget,0,0,0,0,-2.439389E-15,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5
0,17-02-03.307,MissTarget,0,0,0,0,-2.439389E-15,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-10
0,17-02-03.310,MissTarget,0,0,0,0,-2.439389E-15,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-15
0,17-02-03.337,AvoidObstacle,0,0,0,0,5.242533E-15,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-15
0,17-02-03.339,MissTarget,0,0,0,0,5.242533E-15,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-20
0,17-02-03.364,AvoidObstacle,0,0,0,0,-7.53857E-15,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-20
0,17-02-03.368,MissTarget,0,0,0,0,-7.53857E-15,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-25
0,17-02-03.372,LateResponse,0,0,0,0,0,0,0,1,0,1,2,0,0,0,-10,0,0,0,0,0,0,0,0,-35
0,17-02-03.397,AvoidObstacle,0,0,0,0,1.391657E-14,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-35
0,17-02-03.401,MissTarget,0,0,0,0,1.391657E-14,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-40
0,17-02-03.426,AvoidObstacle,0,0,0,0,-2.037545E-14,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.453,AvoidObstacle,0,0,0,0,2.646428E-14,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.480,AvoidObstacle,0,0,0,0,-3.455027E-14,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.809,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.846,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.867,GetTarget,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-40
0,17-02-03.905,MissTarget,0,0,0,0,-1.115833E-18,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-45
0,17-02-03.927,MissTarget,0,0,0,0,1.005037E-18,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-50
0,17-02-03.951,AvoidObstacle,0,0,0,0,-1.107126E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-50
0,17-02-03.955,MissTarget,0,0,0,0,-1.107126E-18,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-55
0,17-02-03.979,AvoidObstacle,0,0,0,0,1.502112E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-55
0,17-02-03.983,MissTarget,0,0,0,0,1.502112E-18,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-60
0,17-02-04.006,GetTarget,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,-60
0,17-02-04.010,AvoidObstacle,0,0,0,0,-1.925008E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-60
0,17-02-04.013,MissTarget,0,0,0,0,-1.925008E-18,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-65
0,17-02-04.017,MissTarget,0,0,0,0,-1.925008E-18,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-70
0,17-02-04.040,AvoidObstacle,0,0,0,0,3.707671E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-70
0,17-02-04.044,MissTarget,0,0,0,0,3.707671E-18,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-75
0,17-02-04.067,AvoidObstacle,0,0,0,0,-4.84901E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-75
0,17-02-04.071,MissTarget,0,0,0,0,-4.84901E-18,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-80
0,17-02-04.095,AvoidObstacle,0,0,0,0,6.857069E-18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-80
0,17-02-04.098,MissTarget,0,0,0,0,6.857069E-18,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-85
0,17-02-04.102,MissTarget,0,0,0,0,6.857069E-18,-1,-6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-90
0,17-02-04.127,AvoidObstacle,0,0,0,0,-1.165144E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-90
0,17-02-04.130,MissTarget,0,0,0,0,-1.165144E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-95
0,17-02-04.153,AvoidObstacle,0,0,0,0,1.590725E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-95
0,17-02-04.157,MissTarget,0,0,0,0,1.590725E-17,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-100
0,17-02-04.182,AvoidObstacle,0,0,0,0,-2.154205E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-100
0,17-02-04.185,MissTarget,0,0,0,0,-2.154205E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-105
0,17-02-04.209,MonsterChangeColor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,-105
0,17-02-04.213,AvoidObstacle,0,0,0,0,2.938022E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-105
0,17-02-04.216,MissTarget,0,0,0,0,2.938022E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-110
0,17-02-04.241,AvoidObstacle,0,0,0,0,-5.047171E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-110
0,17-02-04.265,AvoidObstacle,0,0,0,0,5.407698E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-110
0,17-02-04.289,AvoidObstacle,0,0,0,0,-5.833934E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-110
0,17-02-04.293,MissTarget,0,0,0,0,-5.833934E-17,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-115
0,17-02-04.317,AvoidObstacle,0,0,0,0,8.047548E-17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-115
0,17-02-04.321,MissTarget,0,0,0,0,8.047548E-17,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-120
0,17-02-04.325,MissTarget,0,0,0,0,8.047548E-17,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-125
0,17-02-04.348,AvoidObstacle,0,0,0,0,-1.339795E-16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-125
0,17-02-04.352,MissTarget,0,0,0,0,-1.339795E-16,-1,3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-130
0,17-02-04.375,AvoidObstacle,0,0,0,0,1.780672E-16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-130
0,17-02-04.378,MissTarget,0,0,0,0,1.780672E-16,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-135
0,17-02-04.402,AvoidObstacle,0,0,0,0,-2.304384E-16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-135
0,17-02-04.426,AvoidObstacle,0,0,0,0,2.450819E-16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-135
0,17-02-04.449,AvoidObstacle,0,0,0,0,-2.429386E-16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,-135
0,17-02-04.618,LateResponse,0,0,0,0,0,0,0,1,0,1,3,0,0,0,-10,0,0,0,0,0,0,0,0,-145
0,17-02-04.956,MissTarget,0,0,0,0,2.842931E-20,-1,6,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-150
0,17-02-04.983,GetTarget,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-150
0,17-02-05.365,MissTarget,0,0,0,0,4.571368E-23,-1,-3,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-155
